Start Timestamp,End Timestamp,Dialogue
"00:56:05,018","00:56:06,585",Thank you.
"00:56:08,918","00:56:10,523","So, I was umm.."
"00:56:10,723","00:56:14,080",...a little surprised you asked Cristy for my number.
"00:56:15,632","00:56:17,144",Why's that?
"00:56:18,966","00:56:20,424",Aren’t you married?
"00:56:21,642","00:56:22,754",Well..
"00:56:22,954","00:56:23,954","Yeah, but..what?"
"00:56:24,154","00:56:26,615",Married people can’t have friends?
"00:56:28,506","00:56:30,250",We're gonna be friends?
"00:56:30,450","00:56:31,450",Yeah.
"00:56:31,650","00:56:34,423",You don't wanna be my friend?
"00:56:37,820","00:56:40,404",We are not gonna be friends.
"00:56:49,112","00:56:51,227",--and at night I work my designs.
"00:56:51,427","00:56:53,751",I have an entire line of lingerie..
"00:56:53,951","00:56:56,627","Camisoles, bustiers, panties."
"00:56:58,260","00:57:00,264","She designs panties, too?"
"00:57:00,464","00:57:02,944",Oh my God!
"00:57:12,467","00:57:14,715","C'mon, Jordan, think of a way to get up to her apartment?!"
"00:57:20,546","00:57:22,417",You wanna come up for some tea or something?
"00:57:24,384","00:57:25,367",Tea? Yeah.
"00:57:25,567","00:57:27,760",Like hot tea? - Yeah.
"00:57:27,960","00:57:28,960",Sounds nice.
"00:57:29,160","00:57:31,528",Tea. Fuck yeah. I want to come up for tea.
"00:57:31,728","00:57:35,534",Darjeeling..Rosettes..or something of that shit..
"00:57:35,734","00:57:36,734",Rocky. Who's this.
"00:57:37,758","00:57:40,305","Say hi, Rocky. - Hi, sweet heart."
"00:57:43,072","00:57:45,326",Why don’t you light a fire? I’ll be right out.
"00:57:45,526","00:57:47,581",Fire here. - Sure.
"00:57:51,043","00:57:53,322","I like painting here, It's uh..."
"00:57:59,802","00:58:02,298","God, help me. How do I fuck this girl?"
"00:58:06,372","00:58:07,814","You allright? - Yeah, yeah. Just,"
"00:58:08,014","00:58:10,102",Trying to light a fire here.
"00:58:15,270","00:58:17,910","That’s it, you’re leaving. Don't get involved. Go home to your wife."
"00:58:28,570","00:58:29,700","As you can probably guess,"
"00:58:29,900","00:58:33,358",I fucked her goddamn brains out.
"00:58:37,987","00:58:39,828",For eleven seconds.
"00:58:50,583","00:58:51,679",Did you just cum?
"00:58:51,879","00:58:52,879","Oh, yeah. I just came."
"00:58:55,100","00:58:57,387",Did you..did you come? - No.
"00:58:57,587","00:58:58,587",No? Okay.
"00:58:58,787","00:59:01,463",I'm still hard. Just give me a sec to get going.
"00:59:01,663","00:59:02,663",Sure.
"00:59:16,626","00:59:17,449","Oh, God!"
"00:59:17,649","00:59:18,649","Fuck off, Rocky!"
"00:59:18,849","00:59:21,118",Bad dog. - Give him a biscuitt or something..
"00:59:21,318","00:59:22,318",It's okay.
"00:59:22,518","00:59:23,518",Just keep going.
"00:59:23,718","00:59:25,475","Go, play Rocky. Go..go."
"00:59:28,878","00:59:30,990",You're crazy. <i>I couldn’t get enough</i>.
"00:59:31,190","00:59:33,375","I mean, her pussy was like heroin to me."
"00:59:33,800","00:59:36,169","It wasn't just about the sex, either."
"00:59:36,369","00:59:37,369",Naomi and I got along.
"00:59:37,569","00:59:40,261","I mean, we had similar interest and shits."
"01:00:09,800","01:00:10,940",Woohoo. Shit!
"01:00:22,809","01:00:25,097","You, get out of the fucking car!"
"01:00:26,725","01:00:28,462",Sick son of a bitch.
"01:00:30,500","01:00:32,835","Just relax, sweetheart. relax.."
"01:00:33,650","01:00:36,400",Son of a fucking bitch!
"01:00:36,600","01:00:37,600","Stop, please."
"01:00:40,520","01:00:41,790",What are you doing home? - That whore from the party?
"01:00:42,160","01:00:43,020",Jesus Christ!
"01:00:43,220","01:00:44,220",What the fuck is wrong with you?
"01:00:44,490","01:00:47,080",I thought you were at the fucking beach..
"01:00:47,280","01:00:48,280",That's where you've fucking been?
"01:00:48,480","01:00:50,989",With that fucking whore from the party?!
"01:00:51,189","01:00:53,549",How could you do this to me?!
"01:00:55,270","01:00:56,340","Who the fuck are you, Jordan?"
"01:00:56,830","01:00:59,586",You’re like a completely different fucking person!
"01:00:59,786","01:01:01,983","I made a mistake, I don't know what to tell you babe."
"01:01:02,183","01:01:03,183",I'm sorry.
"01:01:05,081","01:01:07,080",I am sorry. - Is that what you want?
"01:01:17,793","01:01:19,170",Do you love her?
"01:01:24,938","01:01:26,289",Answer me.
"01:01:47,999","01:01:49,847",I felt horrible.
"01:01:50,300","01:01:51,950","Three days later, I filed for divorce"
"01:01:52,150","01:01:54,813",and moved Naomi into the apartment.
"01:01:58,680","01:02:02,341","Say what you will, but the Duchess did have style."
"01:02:02,541","01:02:05,576","She brought in a decorator, feng shui’d the place--"
"01:02:05,776","01:02:08,006",she even hired a gay butler.
"01:02:08,206","01:02:10,102","This guy was smart, sophisticated,"
"01:02:10,302","01:02:12,651","professional, i mean..really, really great."
"01:02:12,851","01:02:13,851",Jasmine?
"01:02:14,051","01:02:16,665","Yes, Sir. I tried to stump you this evenning. Very good.."
"01:02:16,865","01:02:19,170",Very good. Great nose!
"01:02:19,370","01:02:21,337","Except for that, one time."
"01:02:25,805","01:02:26,855",Omigod!
"01:02:29,068","01:02:30,172","Oh, hey."
"01:02:30,372","01:02:32,455",Is it wenesday already?
"01:02:33,965","01:02:34,990",What the fuck?
"01:02:35,780","01:02:36,950",That is fucked up!
"01:02:38,104","01:02:41,055","He must have thought, we're still at the Hamptons this weekend you know.."
"01:02:41,255","01:02:43,374","Where were they doing, sweeheart? In the bedroom? - They're everywhere."
"01:02:43,574","01:02:44,574","There were two guys over there on the table,"
"01:02:44,774","01:02:46,399",There were more over here.
"01:02:46,599","01:02:47,599","They were more right here. - Oh, God!"
"01:02:47,799","01:02:50,556",You're fucking serious. Right there? Why didn't you tell me..
"01:02:50,756","01:02:52,791",Baby it gets worse.
"01:02:54,242","01:02:56,690","After they left, I checked the apartment."
"01:02:56,890","01:02:57,890",What?
"01:02:58,090","01:03:00,052",What is it babe? What?
"01:03:00,252","01:03:01,390",Where is my money?
"01:03:01,590","01:03:04,645",I don't know where they are. - Where's my fucking money? Where is it?
"01:03:04,845","01:03:06,677",I don't know where your money is Mr.Belfort.
"01:03:06,877","01:03:08,979","I didn’t do anything. - He's lying Jordan,"
"01:03:09,179","01:03:10,179",He's lying through his fucking teeth!
"01:03:10,379","01:03:11,379",Let' start from the beginning.
"01:03:11,579","01:03:14,535","Let' start from the beginning. Alright? You invited friends over, right?"
"01:03:14,735","01:03:16,533",One thing let to another. Things got out of hand.
"01:03:16,733","01:03:18,009","We understand that, we do."
"01:03:18,209","01:03:20,635",We do blow all the time. We are fucking degenerates ourselves.
"01:03:20,835","01:03:21,835",Look at us.
"01:03:22,035","01:03:24,836",The money was stolen from my apartment. Right from my sock drawer.
"01:03:25,036","01:03:26,036","Alright? - As I said,"
"01:03:26,236","01:03:28,133",I don't know about money.. - Just start from the begining.
"01:03:28,333","01:03:30,086",Who came over? - It's just a normal day.
"01:03:30,286","01:03:31,286",I knew you're coming home the next day.
"01:03:31,486","01:03:33,520","So, everything will be fine. It'll be cleaned up."
"01:03:33,720","01:03:35,387","I got a little high, at breakfast."
"01:03:35,587","01:03:37,439","I got a little happy, I had some eggs,"
"01:03:37,639","01:03:40,402","I had a little bit of ice cream. I said, who I knew that likes ice cream."
"01:03:40,602","01:03:41,602",That's my frined Rudy.
"01:03:41,802","01:03:43,062","So, I call Rudy. - Who's Rudy?"
"01:03:43,262","01:03:44,262","Yeah, Who's Rudy?"
"01:03:45,770","01:03:47,633","You know, who Rudy is. Come on."
"01:03:47,833","01:03:49,120",You know who he is? - I don't know fuck..
"01:03:49,320","01:03:50,797",Who the fuck's Rudy?
"01:03:50,997","01:03:53,214","I don't know any one name Rudy. - Last month, the Lollypop Club."
"01:03:53,414","01:03:54,601","You know who Rudy was, dancing."
"01:03:54,801","01:03:58,062",You know...Rudy? - I don't..I..I eh..
"01:03:59,020","01:03:59,990",What do you mean?
"01:04:00,190","01:04:01,190","So, he went to the Lollypop Club?"
"01:04:01,350","01:04:04,993","Oh, he was at the Lollypop club for sure. On the stage, griding with everybody.."
"01:04:05,193","01:04:06,193",I got fucked up. I like to dance...
"01:04:07,673","01:04:09,544","Maybe, I met him. Maybe I didn't.. I meet a lot of fucking peoplel."
"01:04:10,626","01:04:13,113",Fifty thousand dollars was stolen from my fucking socks drawer.
"01:04:13,570","01:04:15,420",All my girlfriend's jewellery..
"01:04:16,200","01:04:17,270",What the fuck? - Your fucking faggot friend..
"01:04:17,470","01:04:18,470",..Rudy take my shit.
"01:04:18,740","01:04:20,090",Did he? Answer me.
"01:04:20,290","01:04:21,822","Okay, now I get it."
"01:04:22,022","01:04:23,022",Now I get why.
"01:04:23,320","01:04:25,600",This is a gay thing. I see. All of you.
"01:04:25,800","01:04:28,048",You think this is b'cos you're fag?
"01:04:28,248","01:04:29,950",My cousin is a fucking faggot.
"01:04:30,150","01:04:32,900",And I go on vacation with him and his boyfriend. I love fags!
"01:04:33,607","01:04:35,559",I will not be stolen from. You get that?
"01:04:35,759","01:04:37,566",I fucking like gay people. But I don't like you.
"01:04:47,490","01:04:49,181","Talk, you fuck. Talk!"
"01:04:49,381","01:04:51,350","I'm gonna drop you, fucking.. Where is it?"
"01:04:51,950","01:04:54,803",Chester and Toby they went all Yakuza on Nicholas.
"01:04:55,003","01:04:56,003",They got crazy.
"01:04:57,830","01:04:59,950",I had to call the cops just to keep em for killing the poor guy.
"01:05:01,010","01:05:04,139",I gave 'em each a thousand bucks and told them what Nicholas had done.
"01:05:04,339","01:05:06,174",And they kicked his ass.
"01:05:06,400","01:05:07,746","Thanks again, officers."
"01:05:08,117","01:05:10,879",It's not like I cared about the fifty grand anyway.
"01:05:11,400","01:05:14,060",I was making that much alnost everyday through one rathole or the other.
"01:05:15,250","01:05:16,370","Now, 'rathole' is a friend."
"01:05:16,930","01:05:17,790","Like, Brad here."
"01:05:18,150","01:05:20,906",Who helps stock in his name from me.
"01:05:23,562","01:05:24,906",I drive the price up.
"01:05:25,106","01:05:27,714","Then, he'd sell and kick most of the profit back to.."
"01:05:27,914","01:05:29,892",You guessed it.. me.
"01:05:32,797","01:05:34,549",All cash. None of it on the books.
"01:05:34,970","01:05:37,349","A big 'no, no' of course in the eyes of the law."
"01:05:37,880","01:05:41,393","Enter our new Securities Attorney, Manny Riskin."
"01:05:41,593","01:05:43,810","700 bucks an hour, to be the voice.."
"01:05:44,470","01:05:45,813","..of DOOM. - Listen to me,"
"01:05:46,013","01:05:48,302","You piss on the SEC’s leg, you’ll end up with your tits in a ringer."
"01:05:48,502","01:05:50,842",Will you not worry about it. I got the SEC in control.
"01:05:51,470","01:05:53,580",What the fuck is this imbecile doing?!
"01:05:54,050","01:05:56,549","Hey, hey. What're you doing?"
"01:05:56,550","01:05:59,049",Hey! We got the SEC in here.
"01:05:59,050","01:06:03,867","The Securities and Exchange Commission sent two lawyers down to review our files,"
"01:06:04,067","01:06:06,031","so, I set them  up in our conference room."
"01:06:06,231","01:06:09,241","And, I had it bugged and the air conditioning turned up so high,"
"01:06:09,441","01:06:11,297",that it felt like Antarctica in there.
"01:06:11,497","01:06:12,497",Is it always this cold in here?
"01:06:12,870","01:06:13,730",I don't know.
"01:06:14,050","01:06:17,358","Then, while they were, looking for a smoking gun in that room."
"01:06:19,470","01:06:21,630",I was gonna fire off a bazooka in here.
"01:06:22,250","01:06:24,140",Offering up our latest IPO.
"01:06:24,650","01:06:26,630","An IPO is an initial public offering,"
"01:06:27,260","01:06:30,951",the first time a stock is offered for sale to the general population.
"01:06:31,050","01:06:33,029","Now, as the firm taking the company public,"
"01:06:33,229","01:06:36,910","We set the initial price, then sold those shares back to our friends."
"01:06:37,110","01:06:38,110","Look,"
"01:06:38,920","01:06:41,110","I know, you're not following what I’m saying. Anyway, right?"
"01:06:41,310","01:06:43,015",That's okay. That doesn't matter.
"01:06:43,215","01:06:44,752","The real question is this,"
"01:06:44,952","01:06:46,445",“was all this legal?”
"01:06:47,190","01:06:49,182","Absolutely, fucking not!"
"01:06:49,382","01:06:51,849","But, we were making more money that we knew what to do."
"01:06:56,063","01:06:58,430","What do you do, when you're making more money than, you know what to do with?"
"01:07:05,061","01:07:06,469",Omigod!!
"01:07:06,669","01:07:07,669",Will you marry me?
"01:07:07,869","01:07:09,664",Omigod!
"01:07:09,864","01:07:11,709",Is that a 'Yes'?
"01:07:13,271","01:07:16,088","Are you sure? Yeah, I'm sure. Yeah, I'm sure."
"01:07:16,288","01:07:18,132",Are you sure? -  Yeah!
"01:07:28,326","01:07:32,062","I held my bachelor party at the Mirage, in Las Vegas."
"01:07:32,262","01:07:34,375","The flight there alone, was a Baccanal!"
"01:07:34,575","01:07:37,905",One last blowout for the Gods before I settled down for good.
"01:07:38,685","01:07:39,725",A hundred Strattonites.
"01:07:40,875","01:07:43,994",Fifty hookers plus fifty more waiting once we landed.
"01:07:44,365","01:07:45,700","Oh, and the drugs..I mean,"
"01:07:45,900","01:07:49,142",I tell you our plane was a pharmacy with wings.
"01:08:18,745","01:08:19,521","All told,"
"01:08:19,721","01:08:22,680",the weekend cost me two million bucks.
"01:08:23,200","01:08:25,880",Including the cost of refurbishing the entire 28th floor.
"01:08:28,315","01:08:29,786",Kiss the bride.
"01:08:31,960","01:08:34,640","But, the wedding was like something out of a fairy tale."
"01:08:35,000","01:08:37,290","--with Naomi my Duchess,"
"01:08:38,050","01:08:39,430",me her handsome Duke..
"01:08:39,990","01:08:43,081",..and The Bahamas Ocean Club our castle.
"01:08:53,469","01:08:54,909","Of course, after that bachelor party,"
"01:08:54,910","01:08:58,690",Me..the Duke needed a few penicillin shots so he could..
"01:08:59,340","01:09:01,080","..safely consummate, the marriage."
"01:09:06,850","01:09:08,440","Hey..I’m Barry Kleinman, filming the wedding."
"01:09:08,640","01:09:10,409","A few words, huh. For your son."
"01:09:10,609","01:09:12,240","Jordan, remember what I told you."
"01:09:12,610","01:09:14,270",It involves your penis..
"01:09:14,920","01:09:16,039",...and her vagina.
"01:09:16,239","01:09:17,915","You know, you know it."
"01:09:18,300","01:09:19,675","You can do it, Jordy."
"01:09:36,985","01:09:38,950",Omigod! Aunt Emma!
"01:09:43,250","01:09:44,545","Oh, God! You came!"
"01:09:46,219","01:09:47,011",Jordan!
"01:09:47,211","01:09:48,535","Jordan! Look, who came."
"01:09:49,450","01:09:50,595",It's Aunt Emma.
"01:09:51,120","01:09:52,755",Aunt Emma!
"01:09:53,530","01:09:54,990","Jordan dear, how lovely. - Hey, how're you doing?"
"01:09:55,760","01:09:57,150","Pleasure to finally meet you,"
"01:09:57,350","01:09:58,787",in person.
"01:09:59,280","01:10:00,360","Into the donuts, I see."
